distance,speed,traffic_level,stops_remaining,time_of_day,eta
12.131856220933575,20.34483339552155,1,5,22.472453655399093,50.069227163822816
1.5809843333566769,16.588254137291834,1,2,21.862320102124468,9.716271310525315
14.8098605807075,23.2086025948599,1,3,20.801414959643452,52.702764754320164
11.697549154801532,40.2700602275454,0,0,13.171107203885107,16.736172455297655
3.3813773822454998,30.775434380157492,1,4,17.75213007869889,11.398534740432218
0.5800706982922348,18.195250966028503,2,0,21.3480982196114,3.827994603300227
12.324190712595096,45.113203126081636,0,0,20.45730129054178,16.75635032318806
10.749431485790447,45.18327419806117,2,9,13.04355923834353,34.003210129487734
11.070603936594315,44.82313700184028,2,6,7.910562838478432,31.034345998222655
11.683420026946214,19.55184845526157,0,5,7.285716185187341,40.583262512684456
1.5736474501443103,28.049573767239522,2,1,15.810088768836945,6.402098542183041
5.697753063891953,49.39958624563501,2,1,16.924674898585838,13.506890930335912
2.180101363114381,40.880499052399614,0,6,20.44732427814941,8.445889541713127
13.014999675196107,11.086696849022392,2,0,10.972755345797527,125.28742802963232
9.53782283899959,12.608183650419683,1,1,8.846998339350723,60.26094460575507
5.298021360363413,28.557255072493312,2,7,12.443099164029391,26.32874512389316
1.4215960791473428,46.368808234462406,1,5,12.010777101748676,6.939300465122426
5.009243664877102,31.54807191810857,2,1,8.25197221830353,18.975049097180797
5.215158169387832,29.91250032137161,0,6,17.428805092723586,15.743415613803332
11.079289585901929,14.218947998265223,0,3,14.647762992399391,48.882913471129235
9.74458333465059,36.271204188971765,2,1,18.259086853951025,30.434671279909562
13.364584767356735,42.88412642400902,0,5,11.995749042885489,22.401662557037184
7.347116414848265,25.216800300302495,2,8,11.53693759682094,37.90787258966181
2.234116566105375,41.0244740370131,0,8,14.033789501745545,10.083380059474365
10.842049414733427,48.57906615603247,1,7,20.9159248717175,23.232358876511192
11.531383204945012,18.150658365107564,2,2,6.684782214477666,70.88957222548262
8.638519364757695,30.933185247789652,1,2,19.682157894040024,24.626915024728383
11.679024109341134,21.485518323383022,1,1,12.27278941518186,42.63028959757111
7.660036147283666,41.71417676135357,2,4,20.52852343840412,22.868032121351924
8.079626026038913,33.1037346352463,1,3,19.63745115020956,21.595643322785644
6.69934476619897,35.383296702012146,2,6,11.928941205733501,25.016731908433396
0.8685773377893802,41.916566384635765,1,3,17.79590110046747,3.978429834300799
2.0644256914029144,25.838818906498197,2,8,8.713756865148483,15.41670880042619
0.9557231924576466,46.60360273628173,2,1,21.236786386784395,3.336263723852343
9.727950963324815,31.3211546898456,0,5,12.87634809568246,22.758900716481584
5.058161725606737,16.31819291341392,2,6,13.745635461038404,38.35070115277358
7.87427502188819,37.835964726752096,2,3,17.997903867628743,24.764608309024762
13.659713871928348,41.73045401753018,1,5,19.954284023982467,30.234159097204977
4.114737322658687,22.670467082701066,2,6,10.017826636579564,25.233920928496453
6.450552384016631,44.28717027995012,0,3,17.24295237790892,11.648577750227897
11.455491508874205,46.24573019063065,1,7,12.663966746115523,24.34662707959347
3.8175733996285257,21.076179495112356,1,8,12.267949708067341,20.39720135212313
1.6162086925174983,49.34085890860888,0,0,17.73043900699113,2.0651923938898813
4.701396067249636,15.628461121950338,1,6,12.582115660650885,27.793824312754467
2.8377086651830643,18.0806267360996,1,8,11.883844502794929,18.681444697598874
13.98061595896731,17.368993569521045,1,9,20.21010293814612,69.9947166610265
12.217745503684046,45.75958840031482,1,4,7.721694105127108,24.567958974030432
9.684354469401141,36.17170209299847,0,1,17.490174588113582,16.61482839882379
13.136178557721907,16.084171328890914,0,9,10.22833169444062,56.78453119135618
12.15324511503716,27.61293673473396,1,5,6.263470111045235,37.85135222831283
3.2052658538475196,34.61192100279208,1,6,8.834992570835764,11.614335550166649
13.442105478104677,13.338563399575332,0,1,16.31324600618975,61.076075504153
8.320462507776934,45.29665473629355,0,1,18.055162255260935,11.845229974271387
12.207882249878907,42.14414141766141,0,9,6.357982320457441,23.3719278617453
13.493323848890652,30.20827094306553,1,9,6.619232536129243,42.27041349238089
5.1110503870920265,48.685064610366815,1,0,21.343215952330205,9.043259149728502
2.095752905651313,26.710439171003987,2,3,7.246198907933238,11.199524425460796
3.805059856858154,49.36441276145991,0,6,21.201096696481713,9.319526928801105
6.693062935080716,36.71679995214508,1,8,9.8788205337654,20.076234113321
12.36121410587615,35.38685093015766,0,2,18.58030260268962,21.652484295885095
12.98059345721698,16.6381958118314,1,6,11.265465232082205,64.83161800493579
0.6008058927022653,45.27711033218576,0,6,20.598784435356123,5.530751754940249
7.905835887374703,27.099587516824606,1,6,17.907732712214084,28.608605759486334
6.552459545657295,16.489336231299173,2,1,12.830828796228818,42.35802592457526
3.7205632518255887,10.50430079903036,2,5,7.2971417209593525,42.60309111685837
2.2380478263384007,32.3902273455353,0,1,18.455903125803722,4.606925778059532
5.395419985352605,31.095984884907054,1,5,16.487040851408086,17.365921269526357
14.172190706731527,38.774144894766344,1,9,6.049499203174409,35.240634856774236
5.186442514300951,45.610322120712084,0,2,6.16013755153157,7.739002663409563
8.022464015278809,13.176263385721182,1,1,19.749480544275798,48.353687227037234
10.69377490398008,39.259859613614495,0,5,10.409795559631515,20.474468187015553
5.772629234499763,17.49647776390329,1,1,16.814272351377117,26.86878281067706
14.590840199453929,44.327082126286555,0,4,13.721645136009208,22.107164732787563
14.455485776660613,42.76254055446624,1,1,20.678310246870044,27.604172867056963
4.1508432894677805,31.631750199421774,0,2,21.588338922742306,9.919340934348801
7.710103335439589,38.40971194493246,1,2,22.945731115540518,17.46943430211912
4.86273549234316,22.574004527349935,2,5,8.612630308723196,27.054130153015617
4.63018716847328,28.846715957312586,1,5,20.67038879008308,16.6739975701591
1.0348607366407254,42.865475908418865,0,9,10.52236340438963,8.568298855100506
9.338682842708504,28.370607886928557,2,2,16.04386987322363,37.63435110033667
7.788845836818491,24.311930613017672,1,2,14.598138175776585,26.40569252612268
1.2464418931248455,29.768497890011997,2,0,6.30579823673059,4.576098783022335
4.540373731430866,43.12997009748874,1,6,21.85711175840361,12.142046894276408
13.669855346516478,23.40832189483491,2,7,7.3315599375367135,68.82186024023453
3.9736474146711003,16.950463725429753,0,1,17.69972162993151,14.490846508639384
2.600975645322735,38.48056081323123,1,3,19.345116215540457,7.928404200984532
7.597065024024664,43.03912850832327,1,9,19.51989343381063,21.36240647040315
14.79193158460371,14.025499140941333,0,6,8.303406821790361,67.77375221465881
4.0098014369167565,19.594964510237787,2,7,13.608689158635526,27.7160962960961
10.24596543738524,15.678879590439756,0,0,20.100290797377657,39.296549542412784
11.543484422266404,23.917656463286665,0,3,11.145546576438829,31.54209748577901
3.9457443878897953,28.014039156216505,2,5,13.95172748136928,19.606601585790806
11.059137054871965,39.953053478532254,0,2,10.637496175897379,18.537703598600597
5.832855424429172,36.04590339526696,1,4,13.88037410405051,15.631814332232366
9.668434543606903,34.837142699137246,1,9,21.09324468407896,29.646685301296404
9.686180806032974,24.094997864386176,1,8,13.73711192755708,38.131966754653945
8.268732919083998,43.6579021233904,0,2,15.450504290263446,13.666470849406325
1.8092016657889203,28.85148669592658,1,4,12.867596816152421,8.264530423679775
12.61188618604395,49.16419752060618,1,7,13.821992114456535,25.811916850144144
5.15131094209017,35.36568553182947,1,5,6.257961383789169,15.30276358386192
3.204518400797886,15.050589662580109,1,3,10.823673669327752,18.785597308957055
1.0912395525440768,37.04710248301736,1,7,13.421889269611015,8.385195196337545
9.067947676229506,23.00416061726796,1,2,16.77454859187639,32.47890374167936
10.324683246713095,37.4530878674439,0,2,13.650882819416166,18.07440288110482
0.7405235194539141,12.78564592649623,1,3,11.742889736466589,6.406318829679382
7.9253493453395745,16.995257487038376,1,8,12.597678500850673,43.551072521893055
3.7841887403701002,44.22949035623145,2,4,10.11898659640793,12.496581611854666
9.855005460937022,19.087182280940596,0,7,21.7164028071589,35.96556053196039
3.0283132205723757,43.4816450097176,0,5,14.869634838445547,8.219458223596149
10.518597202485756,21.171043538176416,0,2,6.227960715826093,31.309871568056455
6.107662521357792,35.71527640234831,0,7,6.330586393132292,15.739615214619702
14.082584836682651,37.76602294039324,1,8,22.540347794184708,35.7735758054945
2.4940536901169024,30.506190125802117,1,7,9.764665153345165,11.877171674019463
5.445462090228748,22.21242706786925,2,3,19.69534090984335,28.72386664686858
2.1453660579885416,18.505775054843845,2,5,6.9906801265297664,17.201593088452576
13.90805746503916,11.327574182497049,0,0,21.659766523807335,72.79854429889215
13.221420624024224,22.157856049628954,2,3,20.86508906233353,66.81707010401888
4.240153601869756,36.126511621251325,2,7,15.70858376138675,18.74034088727072
10.069768667495596,47.532192737939305,0,0,6.152977173815348,13.024559175297748
12.34972190291763,44.84817929052208,0,2,10.38278485839674,18.632062111708592
8.550411768192204,40.642591061412105,2,0,12.915985005773905,23.73188828229531
8.179933386162094,41.53789373013195,1,8,13.82108998470855,22.60978297528396
4.00685821805655,36.59939613903981,2,1,11.060538895560324,12.045943774961966
1.8499901331855386,20.41147430264012,2,8,6.560113760174009,15.383207972723216
13.509628490323237,46.28780122823319,1,3,16.032165900751217,25.328625549272783
13.556061828868291,36.82929247623336,1,1,14.91062935081085,28.83304530618707
9.679971130462386,32.4176252392176,0,3,10.811010802294321,19.352891630520315
5.4159319702061595,14.439578768539242,0,9,6.6455914486833105,29.86265036438555
5.563538831883583,27.882221752257017,2,5,22.90810118277298,25.833533963215405
11.026357343618471,28.41433084807705,1,6,14.1937651760489,35.92395416755702
13.508098769312367,44.582544380906796,0,2,18.852072110159313,20.16366081819995
13.3627531518442,31.865928807511537,2,2,13.689338595872703,47.84882054504555
11.808195414935547,25.216021958816384,1,9,6.733894944670005,43.90373046744073
9.809458869237172,49.07201314042637,2,7,11.263212666453501,26.620984423115875
1.720029492428208,14.428823733052628,0,4,11.441872397100319,10.763566346038703
2.8436163543718997,26.901937132477784,0,3,20.25199936883327,9.409338542904708
13.52903573364265,11.680987006856212,1,6,17.121909625997866,95.3359206793645
9.293221365064054,39.59616483067721,2,6,10.682308361871037,30.8728792675344
0.6333572484411298,46.72306208796603,1,8,22.451579229204462,7.395708284958549
1.9713373715574656,21.201493182019576,0,8,11.466211150763813,12.251813333763755
10.12077565206681,44.33366707196483,0,4,22.969978439088244,16.81002120391889
0.573392965770171,21.68872921847591,2,7,22.934782783894473,9.644757788521284
2.8317167455537304,46.43080646575661,2,9,9.25057880169461,14.207322063570262
8.4566399458155,40.158476143871354,2,0,11.316598975202803,22.184470416104702
10.532480366544052,42.19627107365754,1,8,14.262751374239121,26.795636846042793
9.953438262787708,10.72026222401818,2,7,17.289711409514148,105.50813380926394
3.7519049871781167,48.51241428296104,2,5,14.976806633064587,12.35946750211359
10.82659870953927,39.066839682812926,0,2,22.480504975248365,18.461958734765318
3.940111768703601,22.190043815445332,0,2,18.307815792006757,12.528724663598016
5.218295623309382,43.17578659435388,2,7,9.604762439510566,18.89491634875319
11.32412537421135,21.260847936597198,2,4,7.786658353631852,60.15731374068173
9.919677036184613,44.910153582645115,0,9,17.702821942059064,20.69621352748838
12.81373945216558,14.50321561647748,2,6,8.693691483072971,100.76942845725797
10.035386938354979,38.14743909843183,1,4,19.390506285707822,24.255269608588417
8.740474748364338,31.62793906579641,1,7,11.287623343425729,26.504624999642736
1.858284133507341,13.861378807817633,1,9,11.55718547194531,17.329009377917362
5.831879144361786,19.67575313035356,2,9,6.183572670621704,38.688861872854794
4.345434331385019,10.496161451092592,0,3,17.91719154061569,27.410040777277025
4.037849828996712,28.750718618580233,2,1,7.925585802099659,15.192067642792415
14.608653043910461,22.050610430400013,2,2,19.138969816879808,72.58923415025704
6.1999170076680254,33.934299371910356,0,7,14.361752972592516,16.22964558590197
13.434675050068142,21.88951230834469,0,6,19.332756854227675,40.726568956298735
9.651510076960312,21.996764460279387,0,1,15.926751166361601,27.11227244774388
12.024763901353902,39.727727949264136,1,5,7.4013656243228425,26.55574370019656
7.788237850025285,11.925713439134139,2,8,19.016089723988113,77.17343703006084
8.865106327082207,46.11579980767949,0,3,7.186591243210746,13.735635435163704
7.641506560373527,44.09055497564726,2,8,14.137929249678649,24.80591088085205
3.331023323071645,36.71218732905626,1,1,8.929936640464376,7.646834597276021
10.975555671291827,33.728862804295375,1,1,18.789698025624045,26.151431805187023
4.5711992553924095,45.69209992558609,0,8,21.49705087270415,12.699045266566447
0.8525815132560807,17.41320718114858,0,6,15.420144777090663,8.396255072103871
9.859348290653934,13.158766487633144,2,6,14.961504003086068,86.22712246843622
3.0681048514022096,19.580406796381524,0,0,18.987374337535506,10.517400165738119
14.136649473117258,41.78313114800761,2,5,6.086339820587362,40.877709178140165
14.331964366537516,11.386810669059333,0,6,21.60189692479773,80.38892105612973
13.765533658196503,33.31227340333959,2,5,9.35662989054924,48.40000935142253
5.867301153703944,49.817500647652395,2,5,22.73002102504603,16.507898109966902
0.7241209396685777,44.227843753501574,2,1,18.51631711532786,2.837750399829243
13.960619157522018,30.857827561743576,2,5,19.162269510911408,52.36136077739373
6.7086701506010575,12.545636371465694,1,3,17.155450666351314,44.2243110114631
14.516494876133208,43.25494057542839,2,8,14.018274107347725,42.635709165192495
14.472489667794166,33.95914032708842,0,0,15.717670787139813,25.20636849950229
12.86863710427672,14.597319882382674,1,7,6.788849062257136,73.8372806568349
4.769508935008992,13.754291392934249,1,4,16.607311660344244,31.510040547240653
6.083917064727916,46.3850727774637,2,0,16.643667733779793,13.467112973942395
12.841481736994425,36.76801051752314,1,3,21.15041355583076,29.608159691031382
5.095369074766026,43.17147197267022,2,0,14.59615807631373,13.358132234727954
2.957644826948341,45.15915601129069,0,5,7.311454359463037,8.194156558652598
8.573618305646077,32.87089408193289,2,1,11.205330648195382,28.732553528031747
14.074244225331324,30.69785407020165,1,4,17.145700005943397,38.36509224744525
10.592432051787108,27.21709641283961,0,6,10.067400666774887,28.215875026118248
8.765886966295792,22.677863511644773,2,1,10.768972971541816,41.226493818996445
1.9090591596761437,27.38383843434847,0,5,19.94797327813451,8.26782227514805
9.417604787137961,40.955186229206255,0,5,15.933435439966054,17.8143542734231
14.855780826511818,34.07693724060526,1,4,14.644966340150733,37.73902371145474
2.5312182209295986,45.70093159819385,0,4,11.413683435698674,5.951524819346276
8.015779959274184,27.73520057516751,1,2,18.42577661086157,23.98112765990361
13.221909542955354,34.28358314875016,0,9,10.891213386330499,30.55823084977351
11.241144957435964,35.25230212367955,2,9,18.53007979995098,41.74148950327729
10.606728244431386,33.66788649225302,0,1,7.191725164546514,19.031071911167288
10.686019217813085,38.10535092342065,2,6,20.697202806895422,34.76307362418643
5.71262169268645,19.49733873499225,2,0,14.492629877390858,32.34340985330471
4.757081741835154,30.494551101831625,0,5,13.45463628388249,13.489528945611681
12.235736754438447,14.168992112333907,2,5,16.38739799621272,96.43213171471488
12.24664422284812,25.3804531057925,0,2,16.611265239236598,30.99297680389972
13.072548619411503,29.506682744850576,0,1,8.244598007129925,26.58258034950136
13.741988012068834,36.088970381818896,2,1,18.855971026875626,41.770819140516394
7.914464783483598,48.02124210344814,2,8,10.69078106515107,24.48130690674364
7.771986272964394,34.026042661934234,1,4,21.384351962888537,21.623057290138224
12.07528009501824,39.74375664706239,2,6,19.903461278052152,36.444499926116045
9.924476996277594,30.25064237980811,1,4,11.886522706090725,29.145638601201952
10.678519720236698,35.364161255053254,2,6,19.731567984412145,37.84241279531805
12.038993706823465,12.837288645350938,0,3,12.05863848809837,58.390354201264685
13.40507745635471,20.17566323367388,2,7,7.7161105878126905,77.4026180400895
5.4009297743472695,24.474123728205548,0,9,22.352100058337037,18.91476547270398
5.945952813279188,28.899734200260543,0,9,17.094234258662482,18.170662091803756
1.8627381276926005,11.82594982009535,0,6,13.75369195326406,14.805032629250391
8.885062044444522,15.600963902132708,1,9,12.762146976027674,51.353117799681996
1.0211629700527602,21.07257231165223,2,4,11.519990682390487,8.260502725857455
7.251171262920672,48.86130763604203,0,5,22.6846091222952,13.021526338112023
8.368347203259862,23.25388028412203,0,4,8.290703507225427,24.609165016849726
4.654848155860124,29.2816423244833,1,6,11.35168600164966,16.970168691784146
9.067082278250655,17.843908509535716,2,1,14.25345988480528,55.87562980892067
0.9422536241162167,34.43120284303073,2,4,14.125992265923294,5.407789127422396
1.041548736863609,21.22732862063897,1,9,14.013230234933339,11.607138539743763
12.427708129565044,18.27970313753707,1,2,8.988324869116491,54.51425007164207
5.722764300463312,30.66290513783916,2,8,8.463852960861509,26.053726094652323
2.342377433452329,10.220231966416833,1,5,10.331048967586542,21.306734001479615
8.072527270794662,10.306561305969012,2,9,21.546944614634953,91.81141563113398
11.664906519929858,18.76275236407431,2,2,7.921900453186672,68.59101618147584
3.6294048987042262,11.468854500032846,0,6,18.876226757346522,23.01302931277204
9.531911899375503,14.321030165227654,0,3,18.878322683267314,42.0343878942036
1.737538242409636,23.554425973550064,2,2,19.76609686625346,9.16223146234276
1.2493849569448117,42.103427183192515,2,7,21.072463312819043,9.435740426732526
8.204642157738146,32.88194573477203,2,3,10.471615018161815,29.413186044871175
8.339209263346545,30.506709038256655,2,0,9.817510977571239,30.30717898622752
9.742733571723996,21.739552928324866,2,5,13.913596330967156,52.04597261386672
11.028324338978592,47.270148777312656,2,9,10.506515868784614,32.25128787177966
14.649855152206753,25.880601649487666,1,0,18.483269812712827,44.345600323946556
7.986355050367332,13.48371067183086,2,4,16.810972804604372,67.4700916087071
5.182868857648066,34.68266064471205,1,6,20.874790696895076,16.816572762763773
12.030199824146203,14.553535739064056,1,5,7.406551159280216,68.03222000249974
4.427067643300076,23.808925712067683,2,1,21.55641666708727,20.451843715268694
6.8650856002317235,30.296477548712353,2,3,10.986926653391523,26.69474688943088
1.6376175294628563,44.96890098740703,1,1,14.341803880758729,4.380953521957674
0.867585779524134,29.741863213604745,1,0,13.456394410973942,1.7749593978983444
14.458402012829913,38.09035064126657,2,2,18.925298068775206,42.33136666223565
12.621711747426984,49.712673559962816,2,2,13.145666260341322,29.385398851632093
10.59162598835862,15.259564795919264,1,6,22.04040347603996,59.27778321818505
6.429817694006913,20.98926102078078,1,0,21.34307600485578,24.172108307155604
3.012767641027264,25.783043023905854,1,8,20.82673958348161,15.554779462687684
2.7683371187307477,26.873127141553255,0,5,7.211391655019874,9.648337489975757
4.128522023386632,26.44084301062183,1,3,20.52238704641697,14.233675981989423
8.463786638238748,46.3044401022622,0,2,19.28780257253458,13.130383383402261
10.861640879150904,38.56130577867425,2,2,7.759720099104227,32.4073967891934
10.072861962407103,34.31620856362815,2,1,7.826043532415772,31.833827052982343
4.559041505716171,22.374908714511285,1,1,7.7197847957981995,17.127765161196606
14.345546569616314,42.95161536885179,2,9,6.192654084476288,43.92565257498852
11.199505292088643,48.202420459399555,2,4,15.326783188307921,28.31998250629498
8.53813376141531,42.84793130200906,2,8,22.547702954412735,28.1338632533174
9.369950820398108,10.062604207658916,2,1,13.45763994929649,101.87162670385847
6.5842009052029535,35.45605480733628,0,1,15.192877532085058,11.594161309132451
4.0920993477667835,12.045415257684029,0,5,22.455486545089244,25.54815270237012
5.661603840443293,20.304288813348876,1,9,10.338097889161922,29.560889760193284
11.488768601733351,12.380988013910867,1,1,20.59399429417047,73.44104795428608
0.7087055851314601,34.15181811797551,1,3,15.288637942599514,4.001372513820826
2.1830532873502855,37.46359653970427,2,5,15.681100749271183,10.540691469787614
1.1670383093154149,14.579505522636204,2,4,11.83395557252382,11.064880161741998
1.090567633625067,25.353555321799178,0,0,15.546934136437438,3.621907087832307
12.904178468159605,28.249460358221683,0,5,7.243422661130827,31.972074048343508
10.703038961010343,24.762120870436664,1,0,18.998940734439905,34.446285285568734
7.375520521766215,14.841000019407723,0,2,10.839691946252618,31.433533067878532
1.9185953294395215,26.757911607499018,0,9,21.089341601397233,11.321974395959316
7.628430189194069,40.04712191233672,0,4,12.253461808326794,14.292027560296095
7.365340676318202,12.840306581330218,0,9,8.428009878277004,42.023445332016266
3.01142711369522,13.207200563276139,0,4,17.829986764264245,16.624568661063897
6.790848913950609,24.19085167343937,1,9,8.797828460129548,29.002459066660464
6.278318648761915,47.669028464757005,1,5,18.81256876423084,14.546302883777319
9.429826421757138,36.742905868916566,0,9,22.457908018903982,22.268943325811048
9.708857937580834,37.14679826690259,1,7,19.252398769519452,26.508411903290575
1.1569081416946454,24.4767996335146,2,4,6.381637223332519,8.295803322581504
5.931882912083832,33.74643164834154,0,0,16.19805839689717,9.792625052108624
9.574968777856428,10.405247361109735,2,4,17.821981406485314,102.247223044199
7.795475749411271,35.44384185638169,1,2,20.03279153853685,19.40931847387217
12.919102697230674,46.53147790304947,1,3,6.9520392519630025,23.587591689336175
10.051057658474702,34.50293873379277,2,7,14.161833075188868,37.50853932739652
2.8625491926807305,44.947943738653805,1,6,15.101304834852703,9.828335083285486
1.5232468373062327,38.95892221864375,0,4,8.875122664951027,5.460077432179234
9.815079533991577,14.822336656147609,2,1,11.481646765081043,73.57191666101482
0.8844140028535163,46.09813229143367,0,5,13.483769346354809,4.509019647350915
8.993745928465218,12.657753774230995,2,5,20.164564695282625,80.36744741994897
14.133338500661885,31.35869890191055,1,9,21.799928623193516,42.34281757223143
8.844375579200245,15.685484951738307,2,9,16.68318809160044,69.30446574772661
6.128463929994568,10.468264429236163,2,5,12.714068162364857,67.21617710018863
9.827679167414122,26.88137040510556,0,8,10.318527302582762,28.472791993712946
7.144666912126991,21.80162830616625,1,7,22.69629813541456,30.993660097503817
8.411443445081057,29.44001975190412,0,7,22.711339967298095,22.922190243778957
14.151239727259615,33.08799546938204,1,0,21.72460811999559,33.22252220411307
6.098488248111226,11.749562892357893,0,4,19.356375547922926,34.69003640492509
14.437263175446756,14.920131804949825,2,6,11.53825224367551,109.69182883126382
13.627584308362923,32.34569585801701,0,5,19.889008219459722,29.161583008647455
3.338971454444798,23.72669412690633,1,4,12.949481293609933,13.613916570938212
1.505738862689899,39.16693950197792,1,7,11.555142668635767,8.645426961496996
1.9612810199726864,36.09166594367758,2,2,18.662711093926752,8.169960095643052
0.7642164719474711,43.82417451959627,1,5,7.354116769547189,4.946852421104278
1.8694229309609618,37.69971306676901,0,4,6.825566296026249,6.342189998259254
10.403598214537174,27.197243095605927,2,7,13.615212852080155,46.3097217716258
1.5322354026733203,36.9186648957773,1,3,13.575859613976753,5.117330445802182
5.125146639259539,21.01524697021674,1,7,21.22595060208519,25.27263068753945
12.750692009057092,22.252539951128508,0,9,8.144602636892886,41.92573060661817
0.8374430681694751,41.55940639683173,0,1,8.095826766691017,2.1835129253277055
12.309792997539569,27.856780656063286,2,8,8.50669420807332,52.96385443353338
4.586894234214299,41.9352136207341,1,8,6.505516442008244,14.655231821712023
2.213390000514016,42.89689494673114,0,9,7.219439542853443,10.59928142778689
10.602688897780185,44.30249350645135,2,9,17.217787736093662,32.32255417791867
9.619671278308317,46.66540943364829,1,5,13.336933594997657,19.902083907714207
13.223344196142268,27.23940882053185,1,3,18.98125214049623,40.648350068355974
